,cs137,xe135,is_fuel
1393,5.85903978983302e-05,3.2482919447718e-08,1
1394,0.0,0.0,0
1395,5.67391361913281e-05,3.16617058274851e-08,1
1396,0.0,0.0,0
1397,5.87411444098132e-05,3.18324501310444e-08,1
1398,0.0,0.0,0
1399,0.0,0.0,0
1400,3.76558915516374e-05,3.82275286270301e-08,1
1401,5.6192203379532e-05,3.13205568825429e-08,1
1402,0.0,0.0,0
1403,3.19316413449855e-05,3.97909167394508e-08,1
1404,0.0,0.0,0
1405,0.0,0.0,0
1406,5.85048931523265e-05,2.9189897729401e-08,1
1407,0.0,0.0,0
1408,0.0,0.0,0
1409,3.92406427341939e-05,3.85456774614155e-08,1
1410,5.79479463036621e-05,3.2191603941585e-08,1
1411,6.06518225923249e-05,3.14597566136705e-08,1
1412,5.72230050589277e-05,3.18691686580673e-08,1
1413,6.08642611621885e-05,3.0850396804111e-08,1
1414,5.81838876567406e-05,3.19600773755291e-08,1
1415,6.59713450424406e-05,2.65009349383401e-08,1
1416,6.1289451683329e-05,3.12342340130511e-08,1
1417,0.0,0.0,0
1418,0.0,0.0,0
1419,0.0,0.0,0
1420,0.0,0.0,0
1421,0.0,0.0,0
1422,6.5387795999021e-05,2.80964740795757e-08,1
1423,6.28727576943219e-05,3.16737013462991e-08,1
1424,0.0,0.0,0
1425,5.62402383471745e-05,3.1835990255549e-08,1
1426,6.56179710048445e-05,2.74213368148818e-08,1
1427,0.0,0.0,0
1428,0.0,0.0,0
1429,0.0,0.0,0
1430,0.0,0.0,0
1431,0.0,0.0,0
1432,0.0,0.0,0
1433,5.62402383471745e-05,3.1835990255549e-08,1
1434,1.73387665044487e-05,5.17694537253597e-08,1
1435,5.26879447100447e-05,3.29974645517064e-08,1
1436,4.40029847253191e-05,3.77276127948573e-08,1
1437,1.73387665044487e-05,5.17694537253597e-08,1
1438,3.39819898810651e-05,4.28543049970803e-08,1
1439,5.61012189929292e-05,3.15947892508038e-08,1
1440,0.0,0.0,0
1441,5.82309861193458e-05,3.18437355275131e-08,1
1442,0.0,0.0,0
1443,6.4589144719795e-05,2.92325698815607e-08,1
1444,5.96939688845812e-05,3.23646916563132e-08,1
1445,5.89214688501161e-05,3.23946911971486e-08,1
1446,6.00335918098092e-05,3.11902089550692e-08,1
1447,5.9198712953034e-05,3.2361804977598e-08,1
1448,8.94922318898252e-06,5.53351301282055e-08,1
1449,3.58562046001783e-05,4.13123923896948e-08,1
1450,5.94450613642452e-05,3.19167303686252e-08,1
1451,5.92649318812802e-05,3.1206964402215e-08,1
1452,0.0,0.0,0
1453,3.10045632371576e-05,4.53467423007383e-08,1
1454,5.92649318812802e-05,3.1206964402215e-08,1
1455,0.0,0.0,0
1456,5.68156881907173e-05,3.23643415047337e-08,1
1457,5.66767032003839e-05,3.24267063031085e-08,1
1458,0.0,0.0,0
1459,0.0,0.0,0
1460,6.0022466360253e-05,3.13882709713691e-08,1
1461,5.66767032003839e-05,3.24267063031085e-08,1
1462,5.68156881907173e-05,3.23643415047337e-08,1
1463,5.73280471938015e-05,3.08537541649317e-08,1
1464,6.54671292074818e-05,2.86127146405378e-08,1
1465,0.0,0.0,0
1466,4.63128838029838e-05,3.82745087423526e-08,1
1467,0.0,0.0,0
1468,0.0,0.0,0
1469,6.17118020662079e-05,3.15866944490414e-08,1
1470,6.06076349361339e-05,3.08775172721777e-08,1
1471,5.67391361913281e-05,3.16617058274851e-08,1
1472,5.98573635338245e-05,3.12199844405863e-08,1
1473,0.0,0.0,0
1474,0.0,0.0,0
1475,5.67972626711127e-05,3.25698192084142e-08,1
1476,0.0,0.0,0
1477,5.72324772976094e-05,3.03037984900193e-08,1
1478,0.0,0.0,0
1479,6.07009597773348e-05,3.12860722264872e-08,1
1480,4.1952057453793e-05,4.03902048816129e-08,1
1481,5.69502544917565e-05,3.1550282844878e-08,1
1482,0.0,0.0,0
1483,4.40029847253191e-05,3.77276127948573e-08,1
1484,4.63128838029838e-05,3.82745087423526e-08,1
1485,5.66761837909756e-05,3.20676494692341e-08,1
1486,4.65959549282332e-05,3.73222991657157e-08,1
1487,0.0,0.0,0
1488,5.8442406028376e-05,3.31031316639186e-08,1
1489,0.0,0.0,0
1490,0.0,0.0,0
1491,3.77962170033474e-05,3.89733713463784e-08,1
1492,5.43827205889894e-05,2.9934760813895e-08,1
1493,0.0,0.0,0
1494,0.0,0.0,0
1495,5.63025935606019e-05,3.16314135977715e-08,1
1496,0.0,0.0,0
1497,0.0,0.0,0
1498,0.0,0.0,0
1499,0.0,0.0,0
1500,0.0,0.0,0
1501,5.96290676801348e-05,3.16775565435576e-08,1
1502,5.22197347548529e-05,3.55941224640695e-08,1
1503,2.06249669875039e-05,5.18917965216579e-08,1
1504,2.82865631568467e-06,5.33896076662775e-08,1
1505,4.25934230498847e-05,3.97401919870914e-08,1
1506,0.0,0.0,0
1507,0.0,0.0,0
1508,0.0,0.0,0
1509,0.0,0.0,0
1510,2.26134528685071e-05,4.7887605108588e-08,1
1511,0.0,0.0,0
1512,6.4243763881485e-05,3.00067311073818e-08,1
1513,0.0,0.0,0
1514,0.0,0.0,0
1515,0.0,0.0,0
1516,5.52873581645225e-05,3.18574408053706e-08,1
1517,5.9872760685218e-05,3.13984919860689e-08,1
1518,5.69516649276107e-05,3.12839076866157e-08,1
1519,0.0,0.0,0
1520,0.0,0.0,0
1521,5.50689532440907e-05,3.16232188525801e-08,1
1522,6.1289451683329e-05,3.12342340130511e-08,1
1523,5.9195436697861e-05,3.21029515914424e-08,1
1524,0.0,0.0,0
1525,0.0,0.0,0
1526,0.0,0.0,0
1527,0.0,0.0,0
1528,0.0,0.0,0
1529,5.98439335007478e-05,3.21485162701191e-08,1
1530,0.0,0.0,0
1531,3.39819898810651e-05,4.28543049970803e-08,1
1532,5.91012564585502e-05,3.20681199763225e-08,1
1533,5.97962837507585e-05,3.15634136536458e-08,1
1534,5.54774701868473e-05,3.18813757193616e-08,1
1535,0.0,0.0,0
1536,1.87063143080557e-05,4.93479522269154e-08,1
1537,5.32533889455005e-05,3.10217381569942e-08,1
1538,5.83354694579811e-05,3.04214078880495e-08,1
1539,4.0172892975231e-05,4.00196964588588e-08,1
1540,0.0,0.0,0
1541,4.40029847253191e-05,3.77276127948573e-08,1
1542,0.0,0.0,0
1543,5.8442406028376e-05,3.31031316639186e-08,1
1544,5.96678023476094e-05,3.25421537752268e-08,1
1545,0.0,0.0,0
1546,5.87935272518283e-05,3.1593870060146e-08,1
1547,0.0,0.0,0
1548,0.0,0.0,0
1549,0.0,0.0,0
1550,7.69460289336092e-06,5.59623427333911e-08,1
1551,0.0,0.0,0
1552,5.74202952783451e-05,3.05426863088331e-08,1
1553,5.61012189929292e-05,3.15947892508038e-08,1
1554,5.94385559182232e-05,3.11196126943884e-08,1
1555,0.0,0.0,0
1556,5.67371636308797e-05,3.16452980028392e-08,1
1557,5.84894005195432e-05,3.23654742351867e-08,1
1558,0.0,0.0,0
1559,2.61640040831835e-05,4.59005694652708e-08,1
1560,0.0,0.0,0
1561,6.36159477507587e-05,2.95815522635099e-08,1
1562,5.81279877258301e-05,3.1672070178283e-08,1
1563,5.98439335007478e-05,3.21485162701191e-08,1
1564,5.82309861193458e-05,3.18437355275131e-08,1
1565,6.17118020662079e-05,3.15866944490414e-08,1
1566,5.67450989804314e-05,3.16031319919826e-08,1
1567,0.0,0.0,0
1568,0.0,0.0,0
1569,5.94385559182232e-05,3.11196126943884e-08,1
1570,4.92440282158386e-05,3.54305661469033e-08,1
1571,5.91012564585502e-05,3.20681199763225e-08,1
1572,5.89115539617709e-05,2.98214393265607e-08,1
1573,0.0,0.0,0
1574,0.0,0.0,0
1575,5.9872760685218e-05,3.13984919860689e-08,1
1576,0.0,0.0,0
1577,5.88844532973041e-05,3.19876243143637e-08,1
1578,5.9198712953034e-05,3.2361804977598e-08,1
1579,5.87623935917474e-05,3.25407113320518e-08,1
1580,5.9891461378863e-05,3.09403206192092e-08,1
1581,6.36898768467002e-05,2.90182940094156e-08,1
1582,0.0,0.0,0
1583,5.6632232070696e-05,3.1254924145062e-08,1
1584,5.96678023476094e-05,3.25421537752268e-08,1
1585,0.0,0.0,0
1586,0.0,0.0,0
1587,5.89115539617709e-05,2.98214393265607e-08,1
1588,0.0,0.0,0
1589,0.0,0.0,0
1590,0.0,0.0,0
1591,1.0211305904141e-05,5.28174829400277e-08,1
1592,0.0,0.0,0
1593,6.00607133564669e-05,3.14500148756889e-08,1
1594,0.0,0.0,0
1595,5.43827205889894e-05,2.9934760813895e-08,1
1596,0.0,0.0,0
1597,0.0,0.0,0
1598,0.0,0.0,0
1599,5.8052882673341e-05,3.02238721815151e-08,1
1600,0.0,0.0,0
1601,5.86617151881128e-05,3.22545311386468e-08,1
1602,5.42004398956349e-05,3.11916858951647e-08,1
1603,0.0,0.0,0
1604,0.0,0.0,0
1605,0.0,0.0,0
1606,6.06518225923249e-05,3.14597566136705e-08,1
1607,0.0,0.0,0
1608,0.0,0.0,0
1609,0.0,0.0,0
1610,0.0,0.0,0
1611,6.61111618421445e-05,2.83103783865198e-08,1
1612,0.0,0.0,0
1613,0.0,0.0,0
1614,6.39791139203886e-05,2.89491758211299e-08,1
1615,4.0172892975231e-05,4.00196964588588e-08,1
1616,0.0,0.0,0
1617,0.0,0.0,0
1618,6.04574609942673e-05,3.19398908948547e-08,1
1619,0.0,0.0,0
1620,3.76558915516374e-05,3.82275286270301e-08,1
1621,0.0,0.0,0
1622,5.91399039377909e-06,5.40881775949812e-08,1
1623,0.0,0.0,0
1624,5.76634591719003e-05,2.93668238611747e-08,1
1625,0.0,0.0,0
1626,0.0,0.0,0
1627,0.0,0.0,0
1628,6.51018768571904e-05,2.82278054027112e-08,1
1629,5.69680909505287e-05,3.22416412533174e-08,1
1630,5.61012189929292e-05,3.15947892508038e-08,1
1631,5.83177891060266e-05,3.01592428379836e-08,1
1632,4.40029847253191e-05,3.77276127948573e-08,1
1633,0.0,0.0,0
1634,6.0022466360253e-05,3.13882709713691e-08,1
1635,0.0,0.0,0
1636,6.29785806418084e-05,3.06127505510662e-08,1
1637,0.0,0.0,0
1638,5.83177891060266e-05,3.01592428379836e-08,1
1639,0.0,0.0,0
1640,5.63408790017567e-05,3.20859584604885e-08,1
1641,3.09778179765737e-05,4.25057219189481e-08,1
1642,2.91548282453408e-05,4.41773122287596e-08,1
1643,0.0,0.0,0
1644,0.0,0.0,0
1645,5.92649318812802e-05,3.1206964402215e-08,1
1646,6.00607133564669e-05,3.14500148756889e-08,1
1647,6.07009597773348e-05,3.12860722264872e-08,1
1648,1.57542107048122e-05,5.56786084047601e-08,1
1649,7.69460289336092e-06,5.59623427333911e-08,1
1650,5.8533319662186e-05,3.04016609198704e-08,1
1651,5.87623935917474e-05,3.25407113320518e-08,1
1652,0.0,0.0,0
1653,0.0,0.0,0
1654,0.0,0.0,0
1655,5.8533319662186e-05,3.04016609198704e-08,1
1656,5.68146316618893e-05,3.21670810782575e-08,1
1657,6.35125053532103e-05,2.9731641282466e-08,1
1658,0.0,0.0,0
1659,0.0,0.0,0
1660,5.74202952783451e-05,3.05426863088331e-08,1
1661,5.76421242583348e-05,3.20405889029709e-08,1
1662,5.88303215165502e-05,3.02069509303243e-08,1
1663,5.67391361913281e-05,3.16617058274851e-08,1
1664,0.0,0.0,0
1665,6.56179710048445e-05,2.74213368148818e-08,1
1666,5.94385559182232e-05,3.11196126943884e-08,1
1667,0.0,0.0,0
1668,5.60696522011714e-05,3.14995861316395e-08,1
1669,5.89214688501161e-05,3.23946911971486e-08,1
1670,0.0,0.0,0
1671,6.13525642494749e-05,3.10509845713067e-08,1
1672,5.67972626711127e-05,3.25698192084142e-08,1
1673,0.0,0.0,0
1674,5.79311674599246e-05,2.97638583244534e-08,1
1675,5.90548429199653e-05,3.03330853375468e-08,1
1676,6.58688817849005e-05,2.86225566318583e-08,1
1677,1.87063143080557e-05,4.93479522269154e-08,1
1678,5.69502544917565e-05,3.1550282844878e-08,1
1679,0.0,0.0,0
1680,3.10045632371576e-05,4.53467423007383e-08,1
1681,0.0,0.0,0
1682,5.54870914502052e-05,3.14529234357721e-08,1
1683,0.0,0.0,0
1684,0.0,0.0,0
1685,0.0,0.0,0
1686,5.68156881907173e-05,3.23643415047337e-08,1
1687,2.70832173807832e-05,4.76798035417397e-08,1
1688,0.0,0.0,0
1689,5.89115539617709e-05,2.98214393265607e-08,1
1690,0.0,0.0,0
1691,0.0,0.0,0
1692,5.6939044125494e-05,3.14786664125787e-08,1
1693,0.0,0.0,0
1694,5.89877505441239e-05,2.96465533706798e-08,1
1695,5.88428928095276e-05,3.16447460355813e-08,1
1696,5.57674945761361e-05,3.40846009679442e-08,1
1697,0.0,0.0,0
1698,0.0,0.0,0
1699,0.0,0.0,0
1700,5.32533889455005e-05,3.10217381569942e-08,1
1701,5.85529612450498e-05,3.06203388353735e-08,1
1702,0.0,0.0,0
1703,6.39058699341756e-05,2.83056175239472e-08,1
1704,0.0,0.0,0
1705,0.0,0.0,0
1706,5.62402383471745e-05,3.1835990255549e-08,1
1707,5.98439335007478e-05,3.21485162701191e-08,1
1708,0.0,0.0,0
1709,6.02957885226689e-05,3.24113284601605e-08,1
1710,5.67972626711127e-05,3.25698192084142e-08,1
1711,5.81322767468243e-05,3.05096861821667e-08,1
1712,0.0,0.0,0
1713,6.28675068035951e-05,3.05955515846773e-08,1
1714,5.63025935606019e-05,3.16314135977715e-08,1
1715,5.68146316618893e-05,3.21670810782575e-08,1
1716,0.0,0.0,0
1717,1.73387665044487e-05,5.17694537253597e-08,1
1718,5.91439208590877e-05,3.17892150297258e-08,1
1719,0.0,0.0,0
1720,5.6939044125494e-05,3.14786664125787e-08,1
1721,5.94385559182232e-05,3.11196126943884e-08,1
1722,5.87623935917474e-05,3.25407113320518e-08,1
1723,0.0,0.0,0
1724,0.0,0.0,0
1725,5.67450989804314e-05,3.16031319919826e-08,1
1726,9.93754199690491e-06,5.58622942132e-08,1
1727,3.39819898810651e-05,4.28543049970803e-08,1
1728,0.0,0.0,0
1729,6.48904477492686e-05,2.92218534893057e-08,1
1730,0.0,0.0,0
1731,6.35512949031889e-05,3.02028706417967e-08,1
1732,0.0,0.0,0
1733,0.0,0.0,0
1734,2.82865631568467e-06,5.33896076662775e-08,1
1735,5.52873581645225e-05,3.18574408053706e-08,1
1736,0.0,0.0,0
1737,0.0,0.0,0
1738,0.0,0.0,0
1739,0.0,0.0,0
1740,0.0,0.0,0
1741,0.0,0.0,0
1742,5.73287129107084e-05,3.02914014839074e-08,1
1743,5.81279877258301e-05,3.1672070178283e-08,1
1744,1.57542107048122e-05,5.56786084047601e-08,1
1745,0.0,0.0,0
1746,0.0,0.0,0
1747,0.0,0.0,0
1748,5.94385559182232e-05,3.11196126943884e-08,1
1749,0.0,0.0,0
1750,6.3311452680141e-05,2.84118081330218e-08,1
1751,5.82063719128839e-05,3.18999489003282e-08,1
1752,6.06518225923249e-05,3.14597566136705e-08,1
1753,0.0,0.0,0
1754,0.0,0.0,0
1755,0.0,0.0,0
1756,5.73280471938015e-05,3.08537541649317e-08,1
1757,4.92440282158386e-05,3.54305661469033e-08,1
1758,5.66972053617797e-05,3.17508765585141e-08,1
1759,4.37414682921889e-05,3.76874257988401e-08,1
1760,0.0,0.0,0
1761,0.0,0.0,0
1762,0.0,0.0,0
1763,5.6939044125494e-05,3.14786664125787e-08,1
1764,6.07070649752165e-05,3.14826268472392e-08,1
1765,0.0,0.0,0
1766,5.8052882673341e-05,3.02238721815151e-08,1
1767,5.85818101137588e-05,3.22556968756316e-08,1
1768,0.0,0.0,0
1769,0.0,0.0,0
1770,5.67021964158603e-05,3.1960252303887e-08,1
1771,5.37822899117355e-05,3.5525017450718e-08,1
1772,0.0,0.0,0
1773,5.8533319662186e-05,3.04016609198704e-08,1
1774,0.0,0.0,0
1775,0.0,0.0,0
1776,5.54870914502052e-05,3.14529234357721e-08,1
1777,0.0,0.0,0
1778,5.84315371307102e-05,3.03764045699528e-08,1
1779,0.0,0.0,0
1780,3.62805660792968e-05,4.32457200379716e-08,1
1781,5.32533889455005e-05,3.10217381569942e-08,1
1782,0.0,0.0,0
1783,5.93455080457103e-05,3.09552114052169e-08,1
1784,1.0211305904141e-05,5.28174829400277e-08,1
1785,0.0,0.0,0
1786,0.0,0.0,0
1787,0.0,0.0,0
1788,5.93122169099066e-05,3.21143424381791e-08,1
1789,5.98573635338245e-05,3.12199844405863e-08,1
1790,3.39819898810651e-05,4.28543049970803e-08,1
1791,0.0,0.0,0
1792,0.0,0.0,0
1793,6.16536596964175e-05,3.11765047217736e-08,1
1794,6.28675068035951e-05,3.05955515846773e-08,1
1795,0.0,0.0,0
1796,0.0,0.0,0
1797,5.72115512320079e-05,3.13042488273784e-08,1
1798,1.22319221509963e-05,5.45318520203071e-08,1
1799,4.15471130179988e-05,3.83712369042442e-08,1
1800,5.50696584353885e-05,3.33717080608173e-08,1
1801,0.0,0.0,0
1802,5.84894005195432e-05,3.23654742351867e-08,1
1803,0.0,0.0,0
1804,0.0,0.0,0
1805,0.0,0.0,0
1806,0.0,0.0,0
1807,6.06518225923249e-05,3.14597566136705e-08,1
1808,6.36159477507587e-05,2.95815522635099e-08,1
1809,5.42553288910754e-05,3.01845530613982e-08,1
1810,5.67391361913281e-05,3.16617058274851e-08,1
1811,3.97281719027099e-05,4.11255217294894e-08,1
1812,0.0,0.0,0
1813,0.0,0.0,0
1814,0.0,0.0,0
1815,0.0,0.0,0
1816,1.0211305904141e-05,5.28174829400277e-08,1
1817,0.0,0.0,0
1818,2.61640040831835e-05,4.59005694652708e-08,1
1819,5.8442406028376e-05,3.31031316639186e-08,1
1820,5.6192203379532e-05,3.13205568825429e-08,1
1821,0.0,0.0,0
1822,0.0,0.0,0
1823,6.36898768467002e-05,2.90182940094156e-08,1
1824,0.0,0.0,0
1825,0.0,0.0,0
1826,0.0,0.0,0
1827,5.73280471938015e-05,3.08537541649317e-08,1
1828,6.40617747346791e-05,2.98891140236055e-08,1
1829,4.65959549282332e-05,3.73222991657157e-08,1
1830,0.0,0.0,0
1831,0.0,0.0,0
1832,0.0,0.0,0
1833,5.8052882673341e-05,3.02238721815151e-08,1
1834,0.0,0.0,0
1835,5.69516649276107e-05,3.12839076866157e-08,1
1836,0.0,0.0,0
1837,0.0,0.0,0
1838,5.94018345756307e-05,3.13734463240458e-08,1
1839,0.0,0.0,0
1840,0.0,0.0,0
1841,6.36135599090201e-05,2.96388243103418e-08,1
1842,0.0,0.0,0
1843,5.68156881907173e-05,3.23643415047337e-08,1
1844,6.39058699341756e-05,2.83056175239472e-08,1
1845,5.81850004527595e-05,3.13320466601157e-08,1
1846,6.28727576943219e-05,3.16737013462991e-08,1
1847,0.0,0.0,0
1848,4.92977077927601e-05,3.72722704804815e-08,1
1849,5.81838876567406e-05,3.19600773755291e-08,1
1850,5.89877505441239e-05,2.96465533706798e-08,1
1851,0.0,0.0,0
1852,0.0,0.0,0
1853,0.0,0.0,0
1854,0.0,0.0,0
1855,5.68146316618893e-05,3.21670810782575e-08,1
1856,6.54797684106548e-05,2.85464789836425e-08,1
1857,0.0,0.0,0
1858,5.44037691812414e-05,2.98491560010481e-08,1
1859,5.76634591719003e-05,2.93668238611747e-08,1
1860,0.0,0.0,0
1861,5.85378200985952e-05,3.16317580426207e-08,1
1862,2.26134528685071e-05,4.7887605108588e-08,1
1863,5.65361561750354e-05,3.13931648604307e-08,1
1864,0.0,0.0,0
1865,0.0,0.0,0
1866,0.0,0.0,0
1867,5.9195436697861e-05,3.21029515914424e-08,1
1868,0.0,0.0,0
1869,0.0,0.0,0
1870,3.10045632371576e-05,4.53467423007383e-08,1
1871,0.0,0.0,0
1872,0.0,0.0,0
1873,5.81850004527595e-05,3.13320466601157e-08,1
1874,6.29727140475983e-05,3.02887709677284e-08,1
1875,5.32533889455005e-05,3.10217381569942e-08,1
1876,5.6632232070696e-05,3.1254924145062e-08,1
1877,5.54774701868473e-05,3.18813757193616e-08,1
1878,6.4243763881485e-05,3.00067311073818e-08,1
1879,6.36159477507587e-05,2.95815522635099e-08,1
1880,5.50689532440907e-05,3.16232188525801e-08,1
1881,0.0,0.0,0
1882,0.0,0.0,0
1883,5.67809936709663e-05,3.19290446089069e-08,1
1884,5.82645155849381e-05,3.249244777595e-08,1
1885,5.66993739463143e-05,3.15743885832528e-08,1
1886,0.0,0.0,0
1887,5.86916036400495e-05,3.21920012415967e-08,1
1888,5.88428928095276e-05,3.16447460355813e-08,1
1889,0.0,0.0,0
1890,4.92977077927601e-05,3.72722704804815e-08,1
1891,5.51132864961644e-05,3.17179027782203e-08,1
1892,5.26879447100447e-05,3.29974645517064e-08,1
1893,6.1289451683329e-05,3.12342340130511e-08,1
1894,0.0,0.0,0
1895,5.67391361913281e-05,3.16617058274851e-08,1
1896,3.1878512893847e-05,4.55827631286111e-08,1
1897,0.0,0.0,0
1898,0.0,0.0,0
1899,0.0,0.0,0
1900,0.0,0.0,0
1901,0.0,0.0,0
1902,0.0,0.0,0
1903,5.87976682285605e-05,3.11708044951529e-08,1
1904,0.0,0.0,0
1905,6.06076349361339e-05,3.08775172721777e-08,1
1906,0.0,0.0,0
1907,0.0,0.0,0
1908,0.0,0.0,0
1909,0.0,0.0,0
1910,0.0,0.0,0
1911,5.84894005195432e-05,3.23654742351867e-08,1
1912,0.0,0.0,0
1913,0.0,0.0,0
1914,0.0,0.0,0
1915,5.33950698214921e-05,3.27727866454484e-08,1
1916,0.0,0.0,0
1917,5.94018345756307e-05,3.13734463240458e-08,1
1918,0.0,0.0,0
1919,3.82475250326007e-05,3.94312569765965e-08,1
1920,0.0,0.0,0
1921,5.72324772976094e-05,3.03037984900193e-08,1
1922,6.11101386865958e-05,3.0065315978396e-08,1
1923,0.0,0.0,0
1924,5.9891461378863e-05,3.09403206192092e-08,1
1925,0.0,0.0,0
1926,5.82309861193458e-05,3.18437355275131e-08,1
1927,5.86617151881128e-05,3.22545311386468e-08,1
1928,5.43827205889894e-05,2.9934760813895e-08,1
1929,0.0,0.0,0
1930,6.29448001422008e-05,2.99997752491698e-08,1
1931,4.92977077927601e-05,3.72722704804815e-08,1
1932,0.0,0.0,0
1933,6.15929260682713e-05,3.10322540185998e-08,1
1934,4.1952057453793e-05,4.03902048816129e-08,1
1935,5.77194099092948e-05,2.90278829786329e-08,1
1936,0.0,0.0,0
1937,0.0,0.0,0
1938,0.0,0.0,0
1939,0.0,0.0,0
1940,0.0,0.0,0
1941,0.0,0.0,0
1942,5.66993739463143e-05,3.15743885832528e-08,1
1943,5.72324772976094e-05,3.03037984900193e-08,1
1944,0.0,0.0,0
1945,5.66761837909756e-05,3.20676494692341e-08,1
1946,5.82309861193458e-05,3.18437355275131e-08,1
1947,0.0,0.0,0
1948,0.0,0.0,0
1949,5.66767032003839e-05,3.24267063031085e-08,1
1950,0.0,0.0,0
1951,5.68370411523226e-05,3.19470360610995e-08,1
1952,0.0,0.0,0
1953,5.69502544917565e-05,3.1550282844878e-08,1
1954,0.0,0.0,0
1955,0.0,0.0,0
1956,5.73028882967402e-05,2.90870663033373e-08,1
1957,5.98573635338245e-05,3.12199844405863e-08,1
1958,5.81322767468243e-05,3.05096861821667e-08,1
1959,0.0,0.0,0
1960,6.00607133564669e-05,3.14500148756889e-08,1
1961,0.0,0.0,0
1962,5.86867677303754e-05,3.20807878374695e-08,1
1963,0.0,0.0,0
1964,5.81279877258301e-05,3.1672070178283e-08,1
1965,5.6506128068908e-05,3.15297345705316e-08,1
1966,4.33774299579148e-06,5.67803871508027e-08,1
1967,0.0,0.0,0
1968,5.68156881907173e-05,3.23643415047337e-08,1
1969,0.0,0.0,0
1970,0.0,0.0,0
1971,5.6939044125494e-05,3.14786664125787e-08,1
1972,4.40029847253191e-05,3.77276127948573e-08,1
1973,4.1952057453793e-05,4.03902048816129e-08,1
1974,5.84588363576518e-05,3.3397529109014e-08,1
1975,1.0211305904141e-05,5.28174829400277e-08,1
1976,6.18140420212275e-05,2.85085746030048e-08,1
1977,6.16536596964175e-05,3.11765047217736e-08,1
1978,0.0,0.0,0
1979,0.0,0.0,0
1980,0.0,0.0,0
1981,5.67392920879965e-05,3.17139349567964e-08,1
1982,0.0,0.0,0
1983,0.0,0.0,0
1984,5.92649318812802e-05,3.1206964402215e-08,1
1985,5.91399039377909e-06,5.40881775949812e-08,1
1986,0.0,0.0,0
1987,5.40997390248823e-05,3.09471089355292e-08,1
1988,0.0,0.0,0
1989,5.77254956659333e-05,2.92048316545211e-08,1
1990,0.0,0.0,0
1991,3.10045632371576e-05,4.53467423007383e-08,1
1992,0.0,0.0,0
1993,5.78617773053501e-05,2.95927231974263e-08,1
1994,5.89115539617709e-05,2.98214393265607e-08,1
1995,6.36575067320139e-05,2.75612294095447e-08,1
1996,3.92406427341939e-05,3.85456774614155e-08,1
1997,0.0,0.0,0
1998,5.9891461378863e-05,3.09403206192092e-08,1
1999,1.45862155663277e-05,5.21247305986621e-08,1
2000,0.0,0.0,0
2001,5.94735183201174e-05,3.009970437036e-08,1
2002,5.91012564585502e-05,3.20681199763225e-08,1
2003,0.0,0.0,0
2004,0.0,0.0,0
2005,5.54870914502052e-05,3.14529234357721e-08,1
2006,5.52873581645225e-05,3.18574408053706e-08,1
2007,0.0,0.0,0
2008,2.82865631568467e-06,5.33896076662775e-08,1
2009,5.69502544917565e-05,3.1550282844878e-08,1
2010,5.67392920879965e-05,3.17139349567964e-08,1
2011,0.0,0.0,0
2012,5.88674677880149e-05,3.04324152151019e-08,1
2013,0.0,0.0,0
2014,3.10045632371576e-05,4.53467423007383e-08,1
2015,0.0,0.0,0
2016,5.74667617614632e-05,3.35916873448552e-08,1
2017,0.0,0.0,0
2018,5.11851517659522e-05,3.43993074196147e-08,1
2019,0.0,0.0,0
2020,3.92406427341939e-05,3.85456774614155e-08,1
2021,0.0,0.0,0
2022,1.87063143080557e-05,4.93479522269154e-08,1
2023,5.99988531074013e-05,3.16106415336078e-08,1
2024,5.63408790017567e-05,3.20859584604885e-08,1
2025,0.0,0.0,0
2026,0.0,0.0,0
2027,3.62805660792968e-05,4.32457200379716e-08,1
2028,6.04620871585816e-05,3.14156825852571e-08,1
2029,0.0,0.0,0
2030,0.0,0.0,0
2031,6.18762463093404e-05,2.95812002132184e-08,1
2032,5.79311674599246e-05,2.97638583244534e-08,1
2033,5.96484076989071e-05,3.18159049082654e-08,1
2034,6.04620871585816e-05,3.14156825852571e-08,1
2035,0.0,0.0,0
2036,5.83354694579811e-05,3.04214078880495e-08,1
2037,0.0,0.0,0
2038,6.39791139203886e-05,2.89491758211299e-08,1
2039,0.0,0.0,0
2040,4.1952057453793e-05,4.03902048816129e-08,1
2041,5.9872760685218e-05,3.13984919860689e-08,1
2042,2.91548282453408e-05,4.41773122287596e-08,1
2043,5.98439335007478e-05,3.21485162701191e-08,1
2044,0.0,0.0,0
2045,5.66767032003839e-05,3.24267063031085e-08,1
2046,0.0,0.0,0
2047,0.0,0.0,0
2048,6.13525642494749e-05,3.10509845713067e-08,1
2049,4.40029847253191e-05,3.77276127948573e-08,1
2050,3.77962170033474e-05,3.89733713463784e-08,1
2051,4.14815201831589e-05,4.14941470756323e-08,1
2052,0.0,0.0,0
2053,5.72324772976094e-05,3.03037984900193e-08,1
2054,5.87623935917474e-05,3.25407113320518e-08,1
2055,0.0,0.0,0
2056,5.87904325659779e-05,3.0271139821117e-08,1
2057,5.66957169653048e-05,3.15765871686044e-08,1
2058,0.0,0.0,0
2059,0.0,0.0,0
2060,0.0,0.0,0
2061,6.1683259478228e-05,3.10556631283179e-08,1
2062,5.44037691812414e-05,2.98491560010481e-08,1
2063,0.0,0.0,0
2064,4.92977077927601e-05,3.72722704804815e-08,1
